"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","SeqId","SeqIdVersion","SomaId","TargetFullName","Target","UniProt","EntrezGeneID","EntrezGeneSymbol","Organism","Units","Type","Dilution","PlateScale_Reference"
"402","11279-42",0.0869810846728951,7.82331256492042,0.793055760610692,0.444199648126704,0.999060679170961,-4.7345735051751,"11279-42","3","SL019373","Gamma-aminobutyric acid type B receptor subunit 1","GABR1","Q9UBS5","2550","GABBR1","Human","RFU","Protein",2.5,"299.8"
"403","11280-6",0.0641895902000904,7.01059516258576,0.591660194163783,0.565813826990783,0.999060679170961,-4.79549249100899,"11280-6","3","SL019348","Glutamate decarboxylase 1","DCE1","Q99259","2571","GAD1","Human","RFU","Protein",2.5,"264.7"
"404","11281-6",0.0928814362222887,8.87684388830032,0.853636707432462,0.411168475107171,0.999060679170961,-4.71333017406413,"11281-6","3","SL002520","Growth factor receptor-bound protein 7","GRB7","Q14451","2886","GRB7","Human","RFU","Protein",2.5,"612.5"
"405","11282-16",0.155244372541212,6.69001845196137,1.26108243204073,0.232881271294989,0.999060679170961,-4.54091600068184,"11282-16","3","SL025926","Macrophage scavenger receptor types I and II:Extracellular domain","Macrophage scavenger receptor:ECD","P21757","4481","MSR1","Human","RFU","Protein",2.5,"256.8"
"406","11283-13",-0.0972334648102482,7.7467697377228,-0.717536893839771,0.487719859364997,0.999060679170961,-4.75921637688438,"11283-13","3","SL019361","DDB1- and CUL4-associated factor 5","DCAF5","Q96JK2","8816","DCAF5","Human","RFU","Protein",2.5,"268.95"
"407","11284-24",0.0779193319592801,7.87726135810164,0.735578118330289,0.477089824513372,0.999060679170961,-4.75351978772728,"11284-24","3","SL005432","Leukocyte-associated immunoglobulin-like receptor 1","LAIR1","Q6GTX8","3903","LAIR1","Human","RFU","Protein",2.5,"333.8"
"408","11285-8",0.066581465977964,7.6876736771037,0.609667730091864,0.554233138573981,0.999060679170961,-4.79068408307445,"11285-8","3","SL004572","Hematopoietic progenitor cell antigen CD34","CD34","P28906","947","CD34","Human","RFU","Protein",2.5,"321.8"
"409","11286-78",0.0652260074981186,8.2560246247925,0.42056849954906,0.682016151588493,0.999060679170961,-4.83450452079951,"11286-78","3","SL007632","Selenoprotein S","SELS","Q9BQE4","55829","SELENOS","Human","RFU","Protein",2.5,"1345.85"
"410","11287-14",0.312890105063845,8.46984237804043,1.29648462522797,0.220850785591334,0.999060679170961,-4.52387300560666,"11287-14","3","SL005251","Cytochrome b5","Cytochrome b5","P00167","1528","CYB5A","Human","RFU","Protein",2.5,"405.95"
"411","11288-26",0.497917505931989,9.64098471358796,2.54972455705982,0.0266541544654307,0.999060679170961,-3.8290839474194,"11288-26","3","SL019349","Cytosolic purine 5'-nucleotidase","5NTC","P49902","22978","NT5C2","Human","RFU","Protein",2.5,"543.35"
"412","11289-31",0.0842594588091305,8.1967749032862,0.755258665640222,0.465659933619779,0.999060679170961,-4.74716805191684,"11289-31","3","SL019354","Casein kinase I isoform delta","KC1D","P48730","1453","CSNK1D","Human","RFU","Protein",2.5,"380.85"
"413","11292-13",0.0695448656974609,7.90601569338206,0.608329824666044,0.555088992597687,0.999060679170961,-4.79104579669166,"11292-13","3","SL025978","Scavenger receptor class A member 3:region 2","SCAR3:region 2","Q6AZY7","51435","SCARA3","Human","RFU","Protein",2.5,"357.5"
"414","11293-14",0.0975325602602544,7.66714404437019,0.91526428759376,0.379311937907041,0.999060679170961,-4.69043555679901,"11293-14","3","SL025922","Leucine-rich repeat neuronal protein 1:Cytoplasmic domain","LRRN1:CD","Q6UXK5","57633","LRRN1","Human","RFU","Protein",2.5,"381.9"
"415","11294-7",0.0574412780435729,8.54489893130519,0.435878777424838,0.671196035667354,0.999060679170961,-4.83151812338274,"11294-7","3","SL026006","Transmembrane and coiled-coil domains protein 3:region 2","TMCC3:region 2","Q9ULS5","57458","TMCC3","Human","RFU","Protein",2.5,"599.5"
"416","11297-54",-0.0211923503426519,6.02144100196387,-0.200136149047222,0.844957078240178,0.999060679170961,-4.86599254194913,"11297-54","3","SL007356","Neurogenic locus notch homolog protein 2","NOTC2","Q04721","4853","NOTCH2","Human","RFU","Protein",2.5,"102.35"
"417","11300-32",0.0804935253449264,7.84707019441313,0.676730055279441,0.512293530707927,0.999060679170961,-4.77164904615795,"11300-32","3","SL008851","Sortilin","SORT","Q99523","6272","SORT1","Human","RFU","Protein",2.5,"357.2"
"418","11302-237",0.0919480119512937,7.80947096691771,0.861656368318439,0.406922980223912,0.999060679170961,-4.71042290830628,"11302-237","3","SL008783","Tenascin-R","TENR","Q92752","7143","TNR","Human","RFU","Protein",2.5,"424.6"
"419","11303-7",0.188735002498855,8.01589424521044,1.34624270220451,0.204804192925998,0.999060679170961,-4.49946049584292,"11303-7","3","SL008335","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1","Q9Y3Z3","25939","SAMHD1","Human","RFU","Protein",2.5,"321.8"
"420","11307-33",-0.152728979219271,10.0562142896057,-0.824874356236707,0.426639891856769,0.999060679170961,-4.72357560545945,"11307-33","3","SL007655","NEDD4-like E3 ubiquitin-protein ligase WWP1","WWP1","Q9H0M0","11059","WWP1","Human","RFU","Protein",2.5,"444.45"
"421","11308-8",0.113100344934467,8.04154163824699,1.02218300154748,0.328238240230051,0.999060679170961,-4.64782472632306,"11308-8","3","SL019414","Cyclic AMP-responsive element-binding protein 3-like protein 4","CR3L4","Q8TEY5","148327","CREB3L4","Human","RFU","Protein",2.5,"418.9"
"422","11310-8",0.0930300705861802,7.23650107259214,0.880815125267508,0.39690155098643,0.999060679170961,-4.703389495563,"11310-8","3","SL004969","Desmoglein-3","Desmoglein-3","P32926","1830","DSG3","Human","RFU","Protein",2.5,"226.8"
"423","11311-79",0.106442391837177,8.06756999734161,0.886855988415151,0.393777141519508,0.999060679170961,-4.70114630580906,"11311-79","3","SL004573","V(D)J recombination-activating protein 1","RAG-1","P15918","5896","RAG1","Human","RFU","Protein",2.5,"370.55"
"424","11312-40",0.00908539601295022,6.61183764959218,0.0750398577957484,0.941504836016307,0.999060679170961,-4.87400958046398,"11312-40","3","SL019432","Mismatch repair endonuclease PMS2","PMS2","P54278","5395","PMS2","Human","RFU","Protein",2.5,"162.75"
"425","11313-100",-0.291315282051427,9.80376284347379,-1.48492634974616,0.165119727990758,0.999060679170961,-4.42886756102835,"11313-100","3","SL008857","Pterin-4-alpha-carbinolamine dehydratase","PHS","P61457","5092","PCBD1","Human","RFU","Protein",2.5,"301.15"
"426","11315-148",0.108102549886088,7.87121196070112,0.829976083710411,0.423867741860467,0.999060679170961,-4.72177918405081,"11315-148","3","SL013714","Protein phosphatase 1D","PPM1D","O15297","8493","PPM1D","Human","RFU","Protein",2.5,"312.4"
"427","11318-20",0.0550037232068332,7.24488840123077,0.464861516665838,0.650925950841227,0.999060679170961,-4.82558849684124,"11318-20","3","SL004840","Apolipoprotein A-V","Apo A-V","Q6Q788","116519","APOA5","Human","RFU","Protein",2.5,"336.25"
"428","11319-106",-0.177286902966788,11.0347251875996,-0.695808823830503,0.500713585291794,0.999060679170961,-4.7659150039852,"11319-106","3","SL013791","Double-strand break repair protein MRE11","MRE11","P49959","4361","MRE11","Human","RFU","Protein",2.5,"355.35"
"429","11320-29",0.0325538514536792,8.83438734378481,0.257093850421537,0.801762201563048,0.999060679170961,-4.85995289068281,"11320-29","3","SL013858","E3 ubiquitin-protein ligase CHFR","CHFR","Q96EP1","55743","CHFR","Human","RFU","Protein",2.5,"3812.2"
"430","11324-3",0.0830645913093182,7.63594068902999,0.749772842871257,0.468828437584558,0.999060679170961,-4.74895288132397,"11324-3","3","SL006952","Peroxidasin-like protein","PXDNL","A1KZ92","137902","PXDNL","Human","RFU","Protein",2.5,"281.0"
"431","11325-8",0.0704186055517431,5.48182892881057,0.600721800519594,0.559969764984587,0.999060679170961,-4.7930890880323,"11325-8","3","SL007329","Protein BTG2","BTG2","P78543","7832","BTG2","Human","RFU","Protein",2.5,"72.1"
"432","11327-56",-0.00448599985220266,7.20573705536868,-0.041767419839534,0.967418447163046,0.999060679170961,-4.87491714391459,"11327-56","3","SL019430","Dual specificity protein kinase CLK2","CLK2","P49760","1196","CLK2","Human","RFU","Protein",2.5,"154.75"
"433","11328-9",0.103786463019526,7.2258129168954,0.917495637648234,0.378191689936855,0.999060679170961,-4.6895830863702,"11328-9","3","SL019433","U6 snRNA phosphodiesterase","USB1","Q9BQ65","79650","USB1","Human","RFU","Protein",2.5,"188.8"
"434","11330-15",-0.0173245858589031,6.57779025266461,-0.0945658252221555,0.92632816779101,0.999060679170961,-4.87323662126725,"11330-15","3","SL013806","Casein kinase II subunit beta","CSK2B","P67870","1460","CSNK2B","Human","RFU","Protein",2.5,"309.7"
"435","11333-82",0.0066805141279449,11.5026318444497,0.019485075722215,0.984796492024939,0.999060679170961,-4.87523597953341,"11333-82","3","SL006485","Rho GTPase-activating protein 25","RHG25","P42331","9938","ARHGAP25","Human","RFU","Protein",2.5,"3028.9"
"436","11334-7",0.0396655509832025,7.04360441769312,0.246501553906844,0.80974778731661,0.999060679170961,-4.8611881810975,"11334-7","3","SL019428","Leukocyte immunoglobulin-like receptor subfamily B member 3","LIRB3","O75022","102725035","LILRB3","Human","RFU","Protein",2.5,"241.6"
"437","11336-9",0.123636226690522,8.19976352614563,1.04866157486729,0.316407653074091,0.999060679170961,-4.63673681814551,"11336-9","3","SL019434","Fanconi anemia group F protein","FANCF","Q9NPI8","2188","FANCF","Human","RFU","Protein",2.5,"343.95"
"438","11338-49",-0.00903744191609857,6.38829773444191,-0.0893492247111591,0.930380074834983,0.999060679170961,-4.87346051242523,"11338-49","3","SL013793","Tyrosine-protein kinase BLK","BLK","P51451","640","BLK","Human","RFU","Protein",2.5,"205.75"
"439","11342-59",0.0774690160864502,5.76732129221148,0.703140021907758,0.496306174802543,0.999060679170961,-4.76367477467451,"11342-59","3","SL025966","Plexin domain-containing protein 2:Cytoplasmic domain","PXDC2:CD","Q6UX71","84898","PLXDC2","Human","RFU","Protein",2.5,"102.2"
"440","11347-9",0.237621703298327,12.743257751852,1.17803650123406,0.263174943486037,0.999060679170961,-4.57975226576418,"11347-9","3","SL006113","Transaldolase","Transaldolase","P37837","6888","TALDO1","Human","RFU","Protein",2.5,"3340.0"
"441","11348-132",0.0568098809851065,8.88051943670271,0.479121095831932,0.641058535882672,0.999060679170961,-4.82253937906853,"11348-132","3","SL012364","Prolyl 4-hydroxylase subunit alpha-2","P4HA2","O15460","8974","P4HA2","Human","RFU","Protein",2.5,"926.15"
"442","11350-30",-0.0892157449840187,9.02286579310297,-0.365350907025191,0.721646624398181,0.999060679170961,-4.84442693949007,"11350-30","3","SL019100","E3 ubiquitin-protein ligase CHIP","CHIP","Q9UNE7","10273","STUB1","Human","RFU","Protein",2.5,"262.9"
"443","11351-233",-0.166954564892778,8.09577196651444,-1.00999596080632,0.333791949928105,0.999060679170961,-4.65285869940957,"11351-233","3","SL019435","Non-homologous end-joining factor 1","NHEJ1","Q9H9Q4","79840","NHEJ1","Human","RFU","Protein",2.5,"185.7"
"444","11352-42",0.111268967077375,7.72790632706333,1.11858229956472,0.286705540017699,0.999060679170961,-4.60649968894304,"11352-42","3","SL006679","Titin","TITIN","Q8WZ42","7273","TTN","Human","RFU","Protein",2.5,"275.2"
"445","11353-143",0.102330309405833,8.01609110364529,0.830514236093586,0.423576023968531,0.999060679170961,-4.72158916211634,"11353-143","3","SL004101","Mothers against decapentaplegic homolog 2","SMAD2","Q15796","4087","SMAD2","Human","RFU","Protein",2.5,"514.75"
"446","11354-21",-0.457407513819112,9.96944572146596,-1.72129170725304,0.112631936097553,0.999060679170961,-4.30162809542799,"11354-21","3","SL006829","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","Phospholipase C-beta-1","Q9NQ66","23236","PLCB1","Human","RFU","Protein",2.5,"879.6"
"447","11355-10",-0.1265728281351,9.58116847338171,-0.593553725458265,0.564589887708813,0.999060679170961,-4.79499299867653,"11355-10","3","SL008435","Eukaryotic translation initiation factor 5A-2","IF5A2","Q9GZV4","56648","EIF5A2","Human","RFU","Protein",2.5,"660.7"
"448","11356-19",-0.0242010186614481,6.87555865528748,-0.150266922522433,0.883222579792533,0.999060679170961,-4.87005739195417,"11356-19","3","SL019423","Protein DGCR14","DGC14","Q96DF8","8220","ESS2","Human","RFU","Protein",2.5,"415.75"
"449","11358-15",0.230660517975361,8.27595438213461,1.42091292113164,0.182544924096439,0.999060679170961,-4.46189054503941,"11358-15","3","SL013823","Growth factor receptor-bound protein 10","GRB10","Q13322","2887","GRB10","Human","RFU","Protein",2.5,"270.45"
"450","11360-39",-0.126082598314719,10.8410677378922,-0.404264140439189,0.693621175972227,0.999060679170961,-4.83757305372246,"11360-39","3","SL009588","Ribonucleoside-diphosphate reductase large subunit","RRM1","P23921","6240","RRM1","Human","RFU","Protein",2.5,"711.05"
"451","11361-73",0.362962618194004,11.8839532687079,1.34280941857864,0.20587962693824,0.999060679170961,-4.50116153786471,"11361-73","3","SL000155","Thymidine phosphorylase","TP","P19971","1890","TYMP","Human","RFU","Protein",2.5,"4685.05"
"452","11363-58",0.0338995815973711,7.49156482608882,0.319177007552905,0.755458604302921,0.999060679170961,-4.85169147055212,"11363-58","3","SL019418","Aquaporin-4","AQP4","P55087","361","AQP4","Human","RFU","Protein",2.5,"389.1"
"453","11364-18",-0.0582751857818904,7.62006618912672,-0.412747319345511,0.687572616762153,0.999060679170961,-4.8359909181817,"11364-18","3","SL019424","Mitofusin-1","MFN1","Q8IWA4","55669","MFN1","Human","RFU","Protein",2.5,"406.75"
"454","11365-17",0.0914984465691475,8.22702330035,0.836634858031476,0.420267614607231,0.999060679170961,-4.71942090256588,"11365-17","3","SL009091","Teneurin-4","TEN4","Q6N022","26011","TENM4","Human","RFU","Protein",2.5,"328.6"
"455","11368-32",0.0080468018227986,13.9407418840315,0.0405939504340234,0.96833328123088,0.999060679170961,-4.8749397194953,"11368-32","3","SL008133","Adenylate kinase 2, mitochondrial","KAD2","P54819","204","AK2","Human","RFU","Protein",2.5,"648.5"
"456","11369-23",-0.181621709487096,8.78724060996863,-1.17434146543801,0.26459190778711,0.999060679170961,-4.58144113545883,"11369-23","3","SL008855","Alcohol dehydrogenase class-3","ADHX","P11766","128","ADH5","Human","RFU","Protein",2.5,"376.65"
"457","11370-20",0.0511946102216161,7.88667475486539,0.486667118608549,0.635865711570574,0.999060679170961,-4.82089090183502,"11370-20","3","SL019445","72 kDa inositol polyphosphate 5-phosphatase","INP5E","Q9NRR6","56623","INPP5E","Human","RFU","Protein",2.5,"317.6"
"458","11371-1",0.0506609795015462,6.79691141994662,0.455076945820459,0.657737399379452,0.999060679170961,-4.82763059335309,"11371-1","3","SL019419","Probable G-protein coupled receptor 101","GP101","Q96P66","83550","GPR101","Human","RFU","Protein",2.5,"266.15"
"459","11372-2",-0.135434296849962,8.22670996948101,-0.868581763956802,0.403280801851911,0.999060679170961,-4.70789477939252,"11372-2","3","SL019425","Zinc finger protein 18","ZNF18","P17022","7566","ZNF18","Human","RFU","Protein",2.5,"399.3"
"460","11375-49",-0.00865642522490617,8.18267101436706,-0.0428234989146833,0.96659517203478,0.999060679170961,-4.87489627700575,"11375-49","3","SL019436","Forkhead box protein L2","FOXL2","P58012","668","FOXL2","Human","RFU","Protein",2.5,"241.85"
"461","11377-19",0.0116558492286192,9.71203702389424,0.0227572039787423,0.982243812817383,0.999060679170961,-4.87520368736994,"11377-19","3","SL019442","Alcohol dehydrogenase class 4 mu/sigma chain","ADH7","P40394","131","ADH7","Human","RFU","Protein",2.5,"854.1"
"462","11378-37",0.138539048602719,7.30893720410327,0.614658152299614,0.551047277210395,0.999060679170961,-4.7893285866867,"11378-37","3","SL025913","Tyrosine-protein kinase SYK:Src Homology domain","KSYK:SH2, 1 and 2","P43405","6850","SYK","Human","RFU","Protein",2.5,"102.05"
"463","11380-84",0.0679639608642795,7.84715213837685,0.625650269883189,0.54406628488306,0.999060679170961,-4.78630800013142,"11380-84","3","SL019426","RNA-binding protein 24","RBM24","Q9BX46","221662","RBM24","Human","RFU","Protein",2.5,"260.4"
"464","11381-56",-0.0322559374170313,6.2887417751899,-0.251503969786723,0.805973567270891,0.999060679170961,-4.86061115268649,"11381-56","3","SL010934","Ribose-phosphate pyrophosphokinase 1","PRPS1","P60891","5631","PRPS1","Human","RFU","Protein",2.5,"135.55"
"465","11382-5",-0.0529998430391299,10.0116800241834,-0.264855854486953,0.795925264893566,0.999060679170961,-4.8590152949603,"11382-5","3","SL006491","Biliverdin reductase A","BIEA","P53004","644","BLVRA","Human","RFU","Protein",2.5,"570.1"
"466","11383-41",-0.0513755234070068,7.8840582680417,-0.146688750847205,0.885981401761197,0.999060679170961,-4.87030488291476,"11383-41","3","SL001732","Keratin, type II cytoskeletal 7","Keratin 7","P08729","3855","KRT7","Human","RFU","Protein",2.5,"279.55"
"467","11387-3",0.0264967174080635,6.09584979657136,0.190920150511284,0.852000533651306,0.999060679170961,-4.86683008031535,"11387-3","3","SL019420","Cyclic AMP-dependent transcription factor ATF-6 beta","ATF6B","Q99941","1388","ATF6B","Human","RFU","Protein",2.5,"869.25"
"468","11388-75",0.0665318779581519,7.24460420480653,0.610457374172291,0.553728350825677,0.999060679170961,-4.79047026124474,"11388-75","3","SL001690","WAP four-disulfide core domain protein 2","HE4","Q14508","10406","WFDC2","Human","RFU","Protein",2.5,"706.15"
"469","11390-24",0.0711475535432919,6.85024702352353,0.692231345966368,0.502872864689363,0.999060679170961,-4.76700078277952,"11390-24","3","SL004870","Carbonic anhydrase-related protein","Carbonic Anhydrase VIII","P35219","767","CA8","Human","RFU","Protein",2.5,"155.2"
